TIPO_PRODUTO;NOME_PRODUTO;DATA_FINALIZACAO_PROCESSO;CATEGORIA_REGULATORIA;NUMERO_REGISTRO_PRODUTO;DATA_VENCIMENTO_REGISTRO;NUMERO_PROCESSO;CLASSE_TERAPEUTICA;EMPRESA_DETENTORA_REGISTRO;PRINCIPIO_ATIVO
MEDICAMENTO;OXACILINA SÓDICA;24/10/2016;Genérico;114020080;31/10/2026;25351164090201600;ANTIBIOTICOS SISTEMICOS SIMPLES;06629745000109 - NOVAFARMA INDÚSTRIA FARMACÊUTICA LTDA;OXACILINA SÓDICA
MEDICAMENTO;OXACILINA SÓDICA;16/01/2017;Genérico;116370141;31/01/2027;25351473294201600;PENICILINAS PENICILINASE-RESISTENTES;58430828000160 - BLAU FARMACÊUTICA S.A.;OXACILINA SÓDICA
MEDICAMENTO;OXACILINA SÓDICA;10/10/2005;Genérico;151670017;31/10/2025;25351304747200500;PENICILINAS PENICILINASE-RESISTENTES;04301884000175 - AUROBINDO PHARMA INDÚSTRIA FARMACÊUTICA LIMITADA;OXACILINA SÓDICA
MEDICAMENTO;OXALATO DE ESCITALOPRAM;14/03/2016;Genérico;100431177;31/03/2026;25351694058201400;ANTIDEPRESSIVOS;61190096000192 - EUROFARMA LABORATÓRIOS S.A.;OXALATO DE ESCITALOPRAM
MEDICAMENTO;OXALATO DE ESCITALOPRAM;27/02/2012;Genérico;102351063;28/02/2027;25351706688200900;ANTIDEPRESSIVOS;57507378000365 - EMS S/A;OXALATO DE ESCITALOPRAM
MEDICAMENTO;OXALATO DE ESCITALOPRAM;13/09/2010;Genérico;105250045;30/09/2025;25351879145200800;ANTIDEPRESSIVOS;33078528000132 - TORRENT DO BRASIL LTDA;OXALATO DE ESCITALOPRAM
MEDICAMENTO;OXALATO DE ESCITALOPRAM;06/05/2019;Genérico;141070620;31/05/2029;25351733046201500;ANTIDEPRESSIVOS;02501297000102 - PHARLAB INDÚSTRIA FARMACÊUTICA S.A.;OXALATO DE ESCITALOPRAM
MEDICAMENTO;OXALATO DE ESCITALOPRAM;26/08/2013;Genérico;154230206;31/08/2028;25351298384201100;ANTIDEPRESSIVOS;03485572000104 - GEOLAB INDÚSTRIA FARMACÊUTICA S/A;OXALATO DE ESCITALOPRAM
MEDICAMENTO;OXALATO DE ESCITALOPRAM;23/03/2015;Genérico;155840462;31/03/2025;25351451354201200;ANTIDEPRESSIVOS;05161069000110 - BRAINFARMA INDÚSTRIA QUÍMICA E FARMACÊUTICA S.A;OXALATO DE ESCITALOPRAM
MEDICAMENTO;OXALATO DE ESCITALOPRAM;30/11/2015;Genérico;100470574;30/11/2025;25351748845200900;ANTIDEPRESSIVOS;61286647000116 - SANDOZ DO BRASIL INDÚSTRIA FARMACÊUTICA LTDA;OXALATO DE ESCITALOPRAM
MEDICAMENTO;OXALATO DE ESCITALOPRAM;03/05/2013;Genérico;154230199;31/05/2028;25351475057201100;ANTIDEPRESSIVOS;03485572000104 - GEOLAB INDÚSTRIA FARMACÊUTICA S/A;OXALATO DE ESCITALOPRAM
MEDICAMENTO;OXALATO DE ESCITALOPRAM;21/01/2019;Genérico;105730610;30/06/2029;25351849319201800;ANTIDEPRESSIVOS;60659463002992 - Aché Laboratórios Farmacêuticos S.A;OXALATO DE ESCITALOPRAM
MEDICAMENTO;OXALATO DE ESCITALOPRAM;26/10/2020;Genérico;143810269;31/10/1930;25351713161201800;ANTIDEPRESSIVOS;02814497000107 - CIMED INDÚSTRIA DE MEDICAMENTOS LTDA;OXALATO DE ESCITALOPRAM
MEDICAMENTO;OXALATO DE ESCITALOPRAM;18/05/2015;Genérico;183260138;30/06/2029;25351677769201400;ANTIDEPRESSIVOS;10588595001092 - SANOFI MEDLEY FARMACÊUTICA LTDA.;OXALATO DE ESCITALOPRAM
MEDICAMENTO;OXALATO DE ESCITALOPRAM;30/12/2013;Genérico;103700605;31/12/2028;25351699227200900;ANTIDEPRESSIVOS;17159229000176 - LABORATÓRIO TEUTO BRASILEIRO S/A;OXALATO DE ESCITALOPRAM
MEDICAMENTO;OXALATO DE ESCITALOPRAM;29/07/2019;Genérico;100681164;31/07/2029;25351246479201900;ANTIDEPRESSIVOS;56994502000130 - NOVARTIS BIOCIENCIAS S.A;OXALATO DE ESCITALOPRAM
MEDICAMENTO;OXALATO DE ESCITALOPRAM;05/02/2018;Similar;104400204;29/02/2028;25351575221201700;ANTIDEPRESSIVOS;33173097000274 - CELLERA FARMACÊUTICA S.A.;OXALATO DE ESCITALOPRAM
MEDICAMENTO;OXALATO DE ESCITALOPRAM;20/06/2016;Genérico;100431186;30/06/2026;25351022727201600;ANTIDEPRESSIVOS;61190096000192 - EUROFARMA LABORATÓRIOS S.A.;OXALATO DE ESCITALOPRAM
MEDICAMENTO;OXALATO DE ESCITALOPRAM;11/07/2016;Genérico;167730418;31/07/2026;25351083924201600;ANTIDEPRESSIVOS;05044984000126 - LEGRAND PHARMA INDÚSTRIA FARMACÊUTICA LTDA;OXALATO DE ESCITALOPRAM
MEDICAMENTO;OXALATO DE ESCITALOPRAM;19/04/2010;Genérico;123520212;30/04/2025;25351049089200900;ANTIDEPRESSIVOS;73663650000190 - RANBAXY FARMACÊUTICA LTDA;OXALATO DE ESCITALOPRAM
MEDICAMENTO;OXALATO DE ESCITALOPRAM;11/02/2019;Genérico;105730649;30/09/2026;25351856275201800;ANTIDEPRESSIVOS;60659463002992 - Aché Laboratórios Farmacêuticos S.A;OXALATO DE ESCITALOPRAM
MEDICAMENTO;OXALATO DE ESCITALOPRAM;18/07/2016;Genérico;105830797;31/07/2026;25351054582201600;ANTIDEPRESSIVOS;45992062000165 - GERMED FARMACEUTICA LTDA;OXALATO DE ESCITALOPRAM
MEDICAMENTO;OXALATO DE ESCITALOPRAM;24/10/2016;Genérico;126750215;31/10/2026;25351313370201600;ANTIDEPRESSIVOS;72593791000111 - NOVA QUIMICA FARMACÊUTICA S/A;OXALATO DE ESCITALOPRAM
MEDICAMENTO;OXALATO DE ESCITALOPRAM;19/09/2016;Genérico;146820048;30/09/2026;25351210909201600;ANTIDEPRESSIVOS;05035244000123 - SUN FARMACÊUTICA DO BRASIL LTDA;OXALATO DE ESCITALOPRAM
MEDICAMENTO;OXALATO DE ESCITALOPRAM;13/04/2020;Similar;102980523;30/04/1930;25351314298201100;ANTIDEPRESSIVOS;44734671000151 - CRISTÁLIA PRODUTOS QUÍMICOS FARMACÊUTICOS LTDA.;OXALATO DE ESCITALOPRAM
MEDICAMENTO;OXALIBBS;18/08/2008;Similar;100330149;31/08/2028;25351180834200800;CITOSTATICOS ALQUILANTES;61230314000175 - LIBBS FARMACÊUTICA LTDA;OXALIPLATINA
MEDICAMENTO;OXALIMEIZ;28/08/2017;Similar;186060001;28/02/2026;25351339388201700;CITOSTATICOS ALQUILANTES;11291720000170 - GADOR DO BRASIL - COMÉRCIO DE PRODUTOS FARMACÊUTICOS LTDA;OXALIPLATINA
MEDICAMENTO;OXALIPLATINA;27/02/2003;Genérico;100430822;29/02/2028;25351211114200200;CITOSTATICOS ALQUILANTES;61190096000192 - EUROFARMA LABORATÓRIOS S.A.;OXALIPLATINA
MEDICAMENTO;OXALIPLATINA;10/03/2006;Genérico;110130237;31/03/2026;25351460921200500;CITOSTATICOS ALQUILANTES;44363661000157 - GLENMARK FARMACÊUTICA LTDA;OXALIPLATINA
MEDICAMENTO;OXALIPLATINA;25/05/2020;Genérico;116370163;31/05/1930;25351127616201900;CITOSTATICOS ALQUILANTES;58430828000160 - BLAU FARMACÊUTICA S.A.;OXALIPLATINA
MEDICAMENTO;OXALIPLATINA;05/08/2019;Genérico;183260368;31/08/2029;25351136493201900;CITOSTATICOS ALQUILANTES;10588595001092 - SANOFI MEDLEY FARMACÊUTICA LTDA.;OXALIPLATINA
MEDICAMENTO;OXALIPLATINA;11/05/2020;Genérico;155370086;31/05/1930;25351524055201900;CITOSTATICOS ALQUILANTES;64171697000146 - ACCORD FARMACÊUTICA LTDA;OXALIPLATINA
MEDICAMENTO;OXALIPLATINA;08/06/2015;Genérico;106460204;30/06/2025;25351779139201000;CITOSTATICOS ALQUILANTES;61282661000141 - LABORATÓRIO QUÍMICO FARMACÊUTICO BERGAMO LTDA;OXALIPLATINA
MEDICAMENTO;OXALIPLATINA;29/02/2016;Genérico;116370135;28/02/2026;25351009338201200;CITOSTATICOS ALQUILANTES;58430828000160 - BLAU FARMACÊUTICA S.A.;OXALIPLATINA
MEDICAMENTO;OXALIPLATINA;17/12/2018;Genérico;188300062;31/12/2028;25351668567201500;CITOSTATICOS ALQUILANTES;11643096000122 - MYLAN LABORATORIOS LTDA;OXALIPLATINA
MEDICAMENTO;OXAMIXIL;13/04/1999;Similar;118360009;30/04/2004;250000315029764;ANTIPARASITARIOS;33019548000132 - SILVESTRE LABS QUÍMICA E FARMACÊUTICA LTDA;OXAMNIQUINA
MEDICAMENTO;OXANON;12/08/2013;Similar;116370111;31/05/2025;25351325000201300;PENICILINAS PENICILINASE-RESISTENTES;58430828000160 - BLAU FARMACÊUTICA S.A.;OXACILINA SÓDICA
MEDICAMENTO;OXA-PLATIN;09/07/2018;Similar;116370152;31/07/2028;25351962907201600;CITOSTATICOS ALQUILANTES;58430828000160 - BLAU FARMACÊUTICA S.A.;OXALIPLATINA
MEDICAMENTO;OXCARB;17/04/2002;Similar;104971213;30/04/2027;250000189659849;ANTICONVULSIVANTES;60665981000118 - UNIÃO QUÍMICA FARMACÊUTICA NACIONAL S/A;OXCARBAZEPINA
MEDICAMENTO;OXCARBAZEPINA;28/05/2018;Similar;104971421;31/05/2028;25351165352201800;ANTICONVULSIVANTES;60665981000118 - UNIÃO QUÍMICA FARMACÊUTICA NACIONAL S/A;OXCARBAZEPINA
MEDICAMENTO;OXCARBAZEPINA;11/05/2009;Genérico;123520211;31/05/2029;25351061069200800;ANTICONVULSIVANTES;73663650000190 - RANBAXY FARMACÊUTICA LTDA;OXCARBAZEPINA
MEDICAMENTO;OXCARBAZEPINA;27/04/2015;Genérico;183260062;30/11/2025;25351664957201400;ANTICONVULSIVANTES;10588595001092 - SANOFI MEDLEY FARMACÊUTICA LTDA.;OXCARBAZEPINA
MEDICAMENTO;OXCARBAZEPINA;17/06/2019;Genérico;105250079;30/06/2029;25351103446201300;ANTICONVULSIVANTES;33078528000132 - TORRENT DO BRASIL LTDA;OXCARBAZEPINA
MEDICAMENTO;OXIFRIN;25/04/2002;Similar;103700360;30/04/2027;250000385709853;DESCONGESTIONANTES NASAIS TOPICOS;17159229000176 - LABORATÓRIO TEUTO BRASILEIRO S/A;CLORIDRATO DE OXIMETAZOLINA
MEDICAMENTO;OXIMAX;10/08/2015;Novo;178170788;31/10/2026;25351268849201500;OUTROS MEDICAMENTOS ANTIASMATICOS;61082426000207 - COSMED INDUSTRIA DE COSMETICOS E MEDICAMENTOS S.A.;FUROATO DE MOMETASONA
MEDICAMENTO;OXINEST;05/11/2018;Similar;102980479;30/06/2027;25351650997201800;ANESTESICOS;44734671000151 - CRISTÁLIA PRODUTOS QUÍMICOS FARMACÊUTICOS LTDA.;Cloridrato de Oxibuprocaína
MEDICAMENTO;OXIPELLE;10/08/2020;Similar;119610022;30/04/2026;25351449324202000;ANTIMICOTICOS PARA USO TOPICO;27011022000103 - BL INDÚSTRIA OTICA LTDA;NITRATO DE OXICONAZOL
MEDICAMENTO;OXITEC;17/05/2010;;156200008;30/06/2013;25351821493200800;ANTINFLAMATORIOS;03993167000199 - VIDFARMA INDÚSTRIA DE MEDICAMENTOS LTDA;MELOXICAM
MEDICAMENTO;OXITON;20/08/2003;Similar;104970149;31/01/2025;2500000372689;OCITOCICOS HORMONAIS;60665981000118 - UNIÃO QUÍMICA FARMACÊUTICA NACIONAL S/A;OCITOCINA + OXITOCINA + OXITOCINA SINTETICA
MEDICAMENTO;OXOTRON;22/08/2016;Similar;105730495;31/08/2026;25351066174201600;ANTINFLAMATORIOS;60659463002992 - Aché Laboratórios Farmacêuticos S.A;LOXOPROFENO SÓDICO
MEDICAMENTO;OXSORALEN;08/09/2020;Similar;119610028;31/10/2027;25351607436202000;MELANIZANTES;27011022000103 - BL INDÚSTRIA OTICA LTDA;METOXISALENO
MEDICAMENTO;OXYCONTIN;18/07/2016;Novo;191980001;31/07/2026;25351142314201300;ANALGESICOS NARCOTICOS;15127898000130 - MUNDIPHARMA BRASIL PRODUTOS MÉDICOS E FARMACÊUTICOS LTDA;CLORIDRATO DE OXICODONA
MEDICAMENTO;OXYDERME;06/01/2004;Similar;115600148;31/01/2029;25351024085200300;ANTI-FUNGICOS;17562075000169 - CIFARMA CIENTÍFICA FARMACÊUTICA LTDA;NISTATINA + ÓXIDO DE ZINCO
MEDICAMENTO;OXYGESIC;30/09/2019;Similar;191980010;30/09/2029;25351750213201800;ANALGESICOS NARCOTICOS;15127898000130 - MUNDIPHARMA BRASIL PRODUTOS MÉDICOS E FARMACÊUTICOS LTDA;CLORIDRATO DE OXICODONA
MEDICAMENTO;OXYNORM ®;11/05/2020;Novo;191980012;31/05/1930;25351494936201700;ANALGESICOS NARCOTICOS;15127898000130 - MUNDIPHARMA BRASIL PRODUTOS MÉDICOS E FARMACÊUTICOS LTDA;CLORIDRATO DE OXICODONA
MEDICAMENTO;OXYPYNAL;15/04/2019;Similar;122140111;30/04/2029;25351583676201700;ANALGESICOS NARCOTICOS;55980684000127 - ZODIAC PRODUTOS FARMACÊUTICOS S/A;CLORIDRATO DE OXICODONA
MEDICAMENTO;OZEMPIC;06/08/2018;Biológico;117660036;31/08/2028;25351658916201700;ANTIDIABETICOS;82277955000155 - NOVO NORDISK FARMACÊUTICA DO BRASIL LTDA;SEMAGLUTIDA
MEDICAMENTO;OZURDEX;19/07/2010;Novo;101470176;31/07/2025;25351690746200900;ANTINFECCIOSOS TOPICOS PARA USO OFTALMICO;43426626000177 - ALLERGAN PRODUTOS FARMACÊUTICOS LTDA;DEXAMETASONA
MEDICAMENTO;PACLIMEIZ;11/09/2017;Similar;186060002;31/01/2026;25351339386201700;ANTINEOPLASICO;11291720000170 - GADOR DO BRASIL - COMÉRCIO DE PRODUTOS FARMACÊUTICOS LTDA;PACLITAXEL
MEDICAMENTO;PACLITAX;17/08/2015;Similar;100431153;31/08/2025;25351711358201400;ANTINEOPLASICO;61190096000192 - EUROFARMA LABORATÓRIOS S.A.;PACLITAXEL
MEDICAMENTO;PACLITAXEL;18/11/2003;Genérico;100430899;30/11/2028;25351018239200300;ANTINEOPLASICO;61190096000192 - EUROFARMA LABORATÓRIOS S.A.;PACLITAXEL
MEDICAMENTO;PACLITAXEL;03/12/2007;Genérico;155370004;31/12/2027;25351310802200600;ANTINEOPLASICO;64171697000146 - ACCORD FARMACÊUTICA LTDA;PACLITAXEL
MEDICAMENTO;PACLITAXEL;22/02/2016;Genérico;100410155;28/02/2026;25351374027201000;ANTINEOPLASICO;49324221000104 - FRESENIUS KABI BRASIL LTDA;PACLITAXEL
MEDICAMENTO;PACLITAXEL;23/09/2013;Genérico;116370126;30/09/2028;25351734669201000;ANTINEOPLASICO;58430828000160 - BLAU FARMACÊUTICA S.A.;PACLITAXEL
MEDICAMENTO;PACLITAXEL;06/07/2015;Genérico;100470553;31/07/2025;25351787637201100;ANTINEOPLASICO;61286647000116 - SANDOZ DO BRASIL INDÚSTRIA FARMACÊUTICA LTDA;PACLITAXEL
MEDICAMENTO;PACLITAXEL;24/08/2020;Genérico;149320015;31/08/1930;25351324927202000;ANTINEOPLASICO;03959540000195 - CHEMICALTECH IMPORTAÇÃO, EXPORTAÇÃO E COMÉRCIO DE PRODUTOS MÉDICOS, FARMACÊUTICOS E HOSPITALARES LTDA;PACLITAXEL
MEDICAMENTO;PACO;01/12/2008;Similar;100431012;31/12/2028;25351241381200800;ANALGESICOS NARCOTICOS;61190096000192 - EUROFARMA LABORATÓRIOS S.A.;FOSFATO DE CODEÍNA + PARACETAMOL
MEDICAMENTO;PAINLIDA;24/12/2018;Similar;157400002;31/12/2028;25351717758201700;ANTINFLAMATORIOS;05127216000136 - NORTIS FARMACEUTICA LTDA EPP;CAFEÍNA ANIDRA + CARISOPRODOL + DICLOFENACO SÓDICO + PARACETAMOL
MEDICAMENTO;PALEXIS;05/03/2018;Novo;186100011;28/02/2029;25351711574201700;ANALGESICOS NARCOTICOS;10555143000113 - GRÜNENTHAL DO BRASIL FARMACÊUTICA LTDA.;cloridrato de tapentadol
MEDICAMENTO;PALEXIS® LP;06/04/2020;Novo;186100015;30/04/1930;25351743633201800;ANALGÉSICOS;10555143000113 - GRÜNENTHAL DO BRASIL FARMACÊUTICA LTDA.;cloridrato de tapentadol
MEDICAMENTO;PALOCYT;23/10/2017;Similar;155370054;31/10/2027;25351510267201700;ANTIEMETICOS E ANTINAUSEANTES;64171697000146 - ACCORD FARMACÊUTICA LTDA;CLORIDRATO DE PALONOSETRONA
MEDICAMENTO;PAMELOR;25/06/2018;Novo;104400215;31/10/2029;25351055025201800;ANTIDEPRESSIVOS;33173097000274 - CELLERA FARMACÊUTICA S.A.;CLORIDRATO DE NORTRIPTILINA
MEDICAMENTO;PAMERGAN;19/10/2000;Similar;102980042;30/04/1930;2599200854074;ANTI-HISTAMINICOS SISTEMICOS;44734671000151 - CRISTÁLIA PRODUTOS QUÍMICOS FARMACÊUTICOS LTDA.;CLORIDRATO DE PROMETAZINA + PROMETAZINA
MEDICAMENTO;PAMIDROM;02/10/2002;Similar;102980310;31/10/2027;25351169148200200;ANTINEOPLASICO;44734671000151 - CRISTÁLIA PRODUTOS QUÍMICOS FARMACÊUTICOS LTDA.;PAMIDRONATO DISSÓDICO
MEDICAMENTO;PAMIDRONATO DISSÓDICO;12/12/2003;Genérico;100430030;31/12/2028;25351037967200300;ANTINEOPLASICO;61190096000192 - EUROFARMA LABORATÓRIOS S.A.;PAMIDRONATO DISSÓDICO
MEDICAMENTO;PANCURON;26/05/2000;Similar;102980101;28/02/2029;250000137508823;BLOQUEADOR NEUROMUSCULAR;44734671000151 - CRISTÁLIA PRODUTOS QUÍMICOS FARMACÊUTICOS LTDA.;BROMETO DE PANCURÔNIO
MEDICAMENTO;PANGEST;07/02/2011;Similar;178170077;30/11/2025;25351651497200900;ANTIEMETICOS E ANTINAUSEANTES;61082426000207 - COSMED INDUSTRIA DE COSMETICOS E MEDICAMENTOS S.A.;BROMOPRIDA
MEDICAMENTO;PANHEMATIN;19/08/2019;Biológico;171260002;31/08/2029;25351722767201700;OUTROS DERIVADOS DO SANGUE E SUBSTITUTOS;53056057000179 - RECORDATI RARE DISEASES COMÉRCIO DE MEDICAMENTOS LTDA - ME;HEMINA
MEDICAMENTO;PANT;18/04/2016;Similar;105730487;30/04/2026;25351116766201500;ANTIALOPECIA;60659463002992 - Aché Laboratórios Farmacêuticos S.A;MINOXIDIL
MEDICAMENTO;PANTASUN;21/03/2011;Similar;146820021;31/01/2028;25351760834201000;ANTIACIDOS E ANTIULCEROSOS;05035244000123 - SUN FARMACÊUTICA DO BRASIL LTDA;PANTOPRAZOL SÓDICO SESQUI-HIDRATADO
MEDICAMENTO;PANTELMIN;27/05/1998;Novo;112363333;30/04/2027;2599201957671;ANTI-HELMINTICOS DO TRATO GASTRINTESTINAL;51780468000187 - JANSSEN-CILAG FARMACÊUTICA LTDA;MEBENDAZOL
MEDICAMENTO;PANTIUM;08/10/2007;Similar;155370001;31/10/2027;25351187065200700;ANTINEOPLASICO;64171697000146 - ACCORD FARMACÊUTICA LTDA;PACLITAXEL
MEDICAMENTO;PANTOCAL;29/05/1998;Similar;100430634;31/01/2028;250000066099756;ANTIACIDOS E ANTIULCEROSOS;61190096000192 - EUROFARMA LABORATÓRIOS S.A.;PANTOPRAZOL SÓDICO SESQUI-HIDRATADO
MEDICAMENTO;PANTOCAL;10/07/2017;Similar;100431213;31/07/2027;25351089648201700;ANTIULCEROSOS;61190096000192 - EUROFARMA LABORATÓRIOS S.A.;PANTOPRAZOL SÓDICO SESQUI-HIDRATADO
MEDICAMENTO;PANTODEX;14/07/2014;Específico;154230148;30/06/2029;25351716963200800;OUTROS PRODUTOS COM ACAO NA PELE E MUCOSAS;03485572000104 - GEOLAB INDÚSTRIA FARMACÊUTICA S/A;DEXPANTENOL
MEDICAMENTO;PANTOGAR;10/10/2005;Específico;109740196;31/10/2025;25351007499200400;OUTROS PRODS  NAO ENQUADRADOS EM CLASSE TERAPEUTICA ESPECIF;49475833000106 - BIOLAB SANUS FARMACÊUTICA LTDA;CISTINA + LEVEDURA + NITRATO DE TIAMINA + PANTOTENATO DE CÁLCIO + QUERATINA + ÁCIDO AMINOBENZÓICO
MEDICAMENTO;PANTOMIX;17/02/2014;Similar;155890010;28/02/2029;25351112690201200;ANTIACIDOS E ANTIULCEROSOS;04338716000154 - INDÚSTRIA FARMACÊUTICA MELCON DO BRASIL S.A.;PANTOPRAZOL SÓDICO SESQUI-HIDRATADO
MEDICAMENTO;PANTOPAZ;04/06/2001;Similar;100470307;30/06/2026;253510212390065;ANTIULCEROSOS;61286647000116 - SANDOZ DO BRASIL INDÚSTRIA FARMACÊUTICA LTDA;PANTOPRAZOL + PANTOPRAZOL SÓDICO SESQUI-HIDRATADO
MEDICAMENTO;PANTOPRAZOL;22/06/2015;Genérico;183260187;30/04/2028;25351696805201400;ANTIULCEROSOS;10588595001092 - SANOFI MEDLEY FARMACÊUTICA LTDA.;PANTOPRAZOL
MEDICAMENTO;PANTOPRAZOL;18/03/2013;Genérico;100431078;31/03/2028;25351319981201200;ANTIACIDOS E ANTIULCEROSOS SIMPLES;61190096000192 - EUROFARMA LABORATÓRIOS S.A.;PANTOPRAZOL SÓDICO SESQUI-HIDRATADO
MEDICAMENTO;PANTOPRAZOL;13/10/2008;Genérico;155370012;31/10/2028;25351419782200600;ANTIULCEROSOS;64171697000146 - ACCORD FARMACÊUTICA LTDA;PANTOPRAZOL
MEDICAMENTO;PANTOPRAZOL;24/12/2018;Genérico;105730550;31/03/2027;25351689227201800;ANTIACIDOS E ANTIULCEROSOS;60659463002992 - Aché Laboratórios Farmacêuticos S.A;PANTOPRAZOL SÓDICO SESQUI-HIDRATADO
MEDICAMENTO;PANTOPRAZOL;03/11/2014;Genérico;155840447;30/11/2029;25351379162201400;ANTIULCEROSOS;05161069000110 - BRAINFARMA INDÚSTRIA QUÍMICA E FARMACÊUTICA S.A;PANTOPRAZOL
MEDICAMENTO;PANTOPRAZOL;07/07/2008;Genérico;100470456;31/07/2028;25351360916200700;ANTIULCEROSOS;61286647000116 - SANDOZ DO BRASIL INDÚSTRIA FARMACÊUTICA LTDA;PANTOPRAZOL SÓDICO SESQUI-HIDRATADO
MEDICAMENTO;PANTOPRAZOL;20/02/2017;Genérico;143810195;28/02/2027;25351471888201100;ANTIULCEROSOS;02814497000107 - CIMED INDÚSTRIA DE MEDICAMENTOS LTDA;PANTOPRAZOL SÓDICO SESQUI-HIDRATADO
MEDICAMENTO;PANTOPRAZOL;02/01/2017;Genérico;100681129;31/01/2027;25351409021201600;ANTIULCEROSOS;56994502000130 - NOVARTIS BIOCIENCIAS S.A;PANTOPRAZOL SÓDICO SESQUI-HIDRATADO
MEDICAMENTO;PANTOPRAZOL;02/10/2017;Genérico;125680262;31/10/2027;25351324585201200;ANTIACIDOS E ANTIULCEROSOS SIMPLES;73856593000166 - PRATI DONADUZZI & CIA LTDA;PANTOPRAZOL SÓDICO SESQUI-HIDRATADO
MEDICAMENTO;PANTOPRAZOL;02/02/2015;Genérico;103700616;28/02/2025;25351280236201100;ANTIULCEROSOS;17159229000176 - LABORATÓRIO TEUTO BRASILEIRO S/A;PANTOPRAZOL SÓDICO SESQUI-HIDRATADO
MEDICAMENTO;PANTOPRAZOL;25/11/2003;Genérico;100430026;30/11/2028;25351018244200300;ANTIULCEROSOS;61190096000192 - EUROFARMA LABORATÓRIOS S.A.;PANTOPRAZOL SÓDICO SESQUI-HIDRATADO
MEDICAMENTO;PANTOPRAZOL MAGNÉSICO DI-HIDRATADO;11/02/2019;Genérico;102351289;28/02/2029;25351722732201700;ANTIACIDOS E ANTIULCEROSOS;57507378000365 - EMS S/A;pantoprazol magnésico di-hidratado
MEDICAMENTO;PANTOPRAZOL MAGNÉSICO DIIDRATADO;24/12/2018;Genérico;105730554;31/08/2026;25351689300201800;ANTIACIDOS E ANTIULCEROSOS SIMPLES;60659463002992 - Aché Laboratórios Farmacêuticos S.A;pantoprazol magnésico di-hidratado
MEDICAMENTO;PANTOPRAZOL SÓDICO;10/04/2017;Genérico;104810128;30/04/2027;25351114716201700;ANTIULCEROSOS;48113906000149 - 1FARMA INDUSTRIA FARMACEUTICA LTDA;PANTOPRAZOL SÓDICO SESQUI-HIDRATADO
MEDICAMENTO;PANTOPRAZOL SÓDICO;28/01/2008;Genérico;123520201;31/01/2028;25351216727200500;ANTIULCEROSOS;73663650000190 - RANBAXY FARMACÊUTICA LTDA;PANTOPRAZOL SÓDICO SESQUI-HIDRATADO
MEDICAMENTO;PANTOPRAZOL SÓDICO SESQUI-HIDRATADO;27/05/2019;Genérico;118190193;31/05/2029;25351098725201900;ANTIULCEROSOS;92265552000140 - MULTILAB INDÚSTRIA E COMÉRCIO DE PRODUTOS FARMACÊUTICOS LTDA;PANTOPRAZOL SÓDICO SESQUI-HIDRATADO
MEDICAMENTO;PANTOPRAZOL SÓDICO SESQUI-HIDRATADO;17/03/2003;Genérico;102350156;31/03/2028;25351207114200200;ANTIULCEROSOS;57507378000365 - EMS S/A;PANTOPRAZOL SÓDICO SESQUI-HIDRATADO
MEDICAMENTO;PANTOPRAZOL SÓDICO SESQUI-HIDRATADO;03/08/2020;Genérico;146820095;31/08/1930;25351126882202000;ANTIACIDOS E ANTIULCEROSOS;05035244000123 - SUN FARMACÊUTICA DO BRASIL LTDA;PANTOPRAZOL SÓDICO SESQUI-HIDRATADO
MEDICAMENTO;PANTOPRAZOL SÓDICO SESQUI-HIDRATADO;07/10/2013;Genérico;116370127;31/07/2028;25351445087201300;ANTIACIDOS E ANTIULCEROSOS SIMPLES;58430828000160 - BLAU FARMACÊUTICA S.A.;PANTOPRAZOL SÓDICO SESQUI-HIDRATADO
MEDICAMENTO;PANTOPRAZOL SÓDICO SESQUI-HIDRATADO;29/08/2016;Genérico;167730432;31/08/2026;25351117813201600;ANTIULCEROSOS;05044984000126 - LEGRAND PHARMA INDÚSTRIA FARMACÊUTICA LTDA;PANTOPRAZOL SÓDICO SESQUI-HIDRATADO
MEDICAMENTO;PANTOPRAZOL SÓDICO SESQUI-HIDRATADO;17/02/2020;Genérico;109170120;28/02/1930;25351292306201400;ANTIULCEROSOS;17875154000120 - MEDQUIMICA INDUSTRIA FARMACEUTICA LTDA.;PANTOPRAZOL SÓDICO SESQUI-HIDRATADO
MEDICAMENTO;PANTOPRAZOL SÓDICO SESQUI-HIDRATADO;02/05/2017;Genérico;105830897;31/05/2027;25351395899201600;ANTIULCEROSOS;45992062000165 - GERMED FARMACEUTICA LTDA;PANTOPRAZOL SÓDICO SESQUI-HIDRATADO
MEDICAMENTO;PANTOPRAZOL SÓDICO SESQUI-HIDRATADO;03/02/2020;Genérico;126750374;28/02/2025;25351518042201900;ANTIULCEROSOS;72593791000111 - NOVA QUIMICA FARMACÊUTICA S/A;PANTOPRAZOL SÓDICO SESQUI-HIDRATADO
MEDICAMENTO;PANTOPRAZOL SÓDICO SESQUI-HIDRATADO;28/09/2020;Genérico;102980542;30/09/1930;25351144723202000;ANTIULCEROSOS;44734671000151 - CRISTÁLIA PRODUTOS QUÍMICOS FARMACÊUTICOS LTDA.;PANTOPRAZOL SÓDICO SESQUI-HIDRATADO
